,0
2020-01-18 04:00:00,1430.0
2020-01-18 05:00:00,1853.6666666666667
2020-01-18 06:00:00,2900.3333333333335
2020-01-18 07:00:00,3731.3333333333335
2020-01-18 08:00:00,4672.0
2020-01-18 09:00:00,5781.333333333333
2020-01-18 10:00:00,6318.0
2020-01-18 11:00:00,6646.333333333333
2020-01-18 12:00:00,6903.333333333333
2020-01-18 13:00:00,6760.666666666667
2020-01-18 14:00:00,6698.0
2020-01-18 15:00:00,6486.666666666667
2020-01-18 16:00:00,6502.0
2020-01-18 17:00:00,6545.333333333333
2020-01-18 18:00:00,5783.666666666667
2020-01-18 19:00:00,5545.333333333333
2020-01-18 20:00:00,4847.0
2020-01-18 21:00:00,4560.666666666667
2020-01-18 22:00:00,4269.333333333333
2020-01-18 23:00:00,3793.3333333333335
2020-01-19 00:00:00,3059.0
2020-01-19 01:00:00,2335.6666666666665
2020-01-19 02:00:00,1832.3333333333333
2020-01-19 03:00:00,1684.3333333333333
2020-01-19 04:00:00,1295.0
2020-01-19 05:00:00,1395.0
2020-01-19 06:00:00,2025.6666666666667
2020-01-19 07:00:00,2509.3333333333335
2020-01-19 08:00:00,3303.3333333333335
2020-01-19 09:00:00,4360.0
2020-01-19 10:00:00,5418.666666666667
2020-01-19 11:00:00,5810.333333333333
2020-01-19 12:00:00,6566.333333333333
2020-01-19 13:00:00,6943.0
2020-01-19 14:00:00,6920.0
2020-01-19 15:00:00,6734.333333333333
2020-01-19 16:00:00,6444.333333333333
2020-01-19 17:00:00,6040.666666666667
2020-01-19 18:00:00,6179.0
2020-01-19 19:00:00,5018.333333333333
2020-01-19 20:00:00,4842.666666666667
2020-01-19 21:00:00,4206.333333333333
2020-01-19 22:00:00,3711.0
2020-01-19 23:00:00,2773.3333333333335
2020-01-20 00:00:00,2054.6666666666665
2020-01-20 01:00:00,1343.3333333333333
2020-01-20 02:00:00,1069.0
2020-01-20 03:00:00,1117.3333333333333
2020-01-20 04:00:00,1582.0
2020-01-20 05:00:00,3249.3333333333335
2020-01-20 06:00:00,5067.666666666667
2020-01-20 07:00:00,5197.333333333333
2020-01-20 08:00:00,5056.333333333333
2020-01-20 09:00:00,5347.333333333333
2020-01-20 10:00:00,5805.666666666667
2020-01-20 11:00:00,6367.666666666667
2020-01-20 12:00:00,6581.0
2020-01-20 13:00:00,6723.333333333333
2020-01-20 14:00:00,6848.0
2020-01-20 15:00:00,6553.333333333333
2020-01-20 16:00:00,6784.0
2020-01-20 17:00:00,6454.0
2020-01-20 18:00:00,6357.333333333333
2020-01-20 19:00:00,5570.0
2020-01-20 20:00:00,4657.333333333333
2020-01-20 21:00:00,3962.0
2020-01-20 22:00:00,3249.6666666666665
2020-01-20 23:00:00,2308.3333333333335
2020-01-21 00:00:00,1502.0
2020-01-21 01:00:00,1004.3333333333334
2020-01-21 02:00:00,760.6666666666666
2020-01-21 03:00:00,883.0
2020-01-21 04:00:00,1698.3333333333333
2020-01-21 05:00:00,3881.3333333333335
2020-01-21 06:00:00,5939.666666666667
2020-01-21 07:00:00,7178.0
2020-01-21 08:00:00,6416.0
2020-01-21 09:00:00,6243.0
2020-01-21 10:00:00,6025.666666666667
2020-01-21 11:00:00,5751.0
2020-01-21 12:00:00,6378.0
2020-01-21 13:00:00,6587.666666666667
2020-01-21 14:00:00,6800.333333333333
2020-01-21 15:00:00,6794.333333333333
2020-01-21 16:00:00,6862.666666666667
2020-01-21 17:00:00,6484.333333333333
2020-01-21 18:00:00,6191.0
2020-01-21 19:00:00,5519.0
2020-01-21 20:00:00,4738.333333333333
2020-01-21 21:00:00,4160.666666666667
2020-01-21 22:00:00,3052.6666666666665
2020-01-21 23:00:00,2311.0
2020-01-22 00:00:00,1418.0
2020-01-22 01:00:00,936.0
2020-01-22 02:00:00,762.6666666666666
2020-01-22 03:00:00,894.3333333333334
2020-01-22 04:00:00,1548.6666666666667
2020-01-22 05:00:00,3853.6666666666665
2020-01-22 06:00:00,6239.0
2020-01-22 07:00:00,6914.666666666667
2020-01-22 08:00:00,5992.666666666667
2020-01-22 09:00:00,6159.333333333333
2020-01-22 10:00:00,6048.0
2020-01-22 11:00:00,6317.666666666667
2020-01-22 12:00:00,6245.666666666667
2020-01-22 13:00:00,6667.666666666667
2020-01-22 14:00:00,6677.666666666667
2020-01-22 15:00:00,7228.0
2020-01-22 16:00:00,6771.333333333333
2020-01-22 17:00:00,6832.666666666667
2020-01-22 18:00:00,6557.333333333333
2020-01-22 19:00:00,6250.666666666667
2020-01-22 20:00:00,5015.333333333333
2020-01-22 21:00:00,4233.666666666667
2020-01-22 22:00:00,3438.0
2020-01-22 23:00:00,2483.3333333333335
2020-01-23 00:00:00,1601.3333333333333
2020-01-23 01:00:00,1042.3333333333333
2020-01-23 02:00:00,818.0
2020-01-23 03:00:00,938.6666666666666
2020-01-23 04:00:00,1598.3333333333333
2020-01-23 05:00:00,3836.0
2020-01-23 06:00:00,5989.333333333333
2020-01-23 07:00:00,7024.666666666667
2020-01-23 08:00:00,6669.333333333333
2020-01-23 09:00:00,6291.666666666667
2020-01-23 10:00:00,6011.333333333333
2020-01-23 11:00:00,6240.333333333333
2020-01-23 12:00:00,6457.0
2020-01-23 13:00:00,6642.333333333333
2020-01-23 14:00:00,6702.666666666667
2020-01-23 15:00:00,7151.333333333333
2020-01-23 16:00:00,6896.333333333333
2020-01-23 17:00:00,6738.0
2020-01-23 18:00:00,6406.333333333333
2020-01-23 19:00:00,6302.666666666667
2020-01-23 20:00:00,5140.333333333333
2020-01-23 21:00:00,4595.666666666667
2020-01-23 22:00:00,3655.6666666666665
2020-01-23 23:00:00,2622.0
2020-01-24 00:00:00,1715.0
2020-01-24 01:00:00,1152.0
2020-01-24 02:00:00,886.6666666666666
2020-01-24 03:00:00,972.0
2020-01-24 04:00:00,1563.0
2020-01-24 05:00:00,3528.3333333333335
2020-01-24 06:00:00,5589.666666666667
2020-01-24 07:00:00,6635.333333333333
2020-01-24 08:00:00,6986.666666666667
2020-01-24 09:00:00,6638.0
2020-01-24 10:00:00,6108.0
2020-01-24 11:00:00,6407.0
2020-01-24 12:00:00,6817.0
2020-01-24 13:00:00,6694.0
2020-01-24 14:00:00,6887.333333333333
2020-01-24 15:00:00,6946.0
2020-01-24 16:00:00,6978.333333333333
2020-01-24 17:00:00,6647.666666666667
2020-01-24 18:00:00,6803.0
2020-01-24 19:00:00,6522.333333333333
2020-01-24 20:00:00,5835.666666666667
2020-01-24 21:00:00,5337.666666666667
2020-01-24 22:00:00,4787.0
2020-01-24 23:00:00,3898.6666666666665
2020-01-25 00:00:00,2932.0
2020-01-25 01:00:00,2110.3333333333335
2020-01-25 02:00:00,1695.0
2020-01-25 03:00:00,1536.3333333333333
2020-01-25 04:00:00,1379.6666666666667
2020-01-25 05:00:00,1837.6666666666667
2020-01-25 06:00:00,2909.0
2020-01-25 07:00:00,3894.0
2020-01-25 08:00:00,5143.0
2020-01-25 09:00:00,5794.0
2020-01-25 10:00:00,6383.0
2020-01-25 11:00:00,6788.333333333333
2020-01-25 12:00:00,7265.333333333333
2020-01-25 13:00:00,7335.333333333333
2020-01-25 14:00:00,7402.666666666667
2020-01-25 15:00:00,7331.0
2020-01-25 16:00:00,7013.333333333333
2020-01-25 17:00:00,6855.666666666667
2020-01-25 18:00:00,6708.666666666667
2020-01-25 19:00:00,6099.333333333333
2020-01-25 20:00:00,5746.0
2020-01-25 21:00:00,5242.666666666667
2020-01-25 22:00:00,4728.666666666667
2020-01-25 23:00:00,4120.333333333333
2020-01-26 00:00:00,3233.6666666666665
2020-01-26 01:00:00,2425.6666666666665
2020-01-26 02:00:00,2011.6666666666667
2020-01-26 03:00:00,1685.0
2020-01-26 04:00:00,1273.0
2020-01-26 05:00:00,1413.3333333333333
2020-01-26 06:00:00,1966.6666666666667
2020-01-26 07:00:00,2472.6666666666665
2020-01-26 08:00:00,3280.0
2020-01-26 09:00:00,4538.0
2020-01-26 10:00:00,5569.0
2020-01-26 11:00:00,6168.0
2020-01-26 12:00:00,6777.0
2020-01-26 13:00:00,7161.0
2020-01-26 14:00:00,7151.333333333333
2020-01-26 15:00:00,7090.333333333333
2020-01-26 16:00:00,6778.333333333333
2020-01-26 17:00:00,6662.666666666667
2020-01-26 18:00:00,6417.333333333333
2020-01-26 19:00:00,5665.0
2020-01-26 20:00:00,4659.333333333333
2020-01-26 21:00:00,3810.0
2020-01-26 22:00:00,3087.3333333333335
2020-01-26 23:00:00,2341.0
2020-01-27 00:00:00,1549.3333333333333
2020-01-27 01:00:00,987.0
2020-01-27 02:00:00,731.0
2020-01-27 03:00:00,839.3333333333334
2020-01-27 04:00:00,1762.6666666666667
2020-01-27 05:00:00,4334.666666666667
2020-01-27 06:00:00,6600.333333333333
2020-01-27 07:00:00,7302.666666666667
2020-01-27 08:00:00,6473.0
2020-01-27 09:00:00,6405.333333333333
2020-01-27 10:00:00,6122.0
2020-01-27 11:00:00,6128.0
2020-01-27 12:00:00,6172.666666666667
2020-01-27 13:00:00,6674.0
2020-01-27 14:00:00,6349.666666666667
2020-01-27 15:00:00,7353.666666666667
2020-01-27 16:00:00,7060.666666666667
2020-01-27 17:00:00,6557.666666666667
2020-01-27 18:00:00,6412.666666666667
2020-01-27 19:00:00,5658.666666666667
2020-01-27 20:00:00,4552.666666666667
2020-01-27 21:00:00,3821.0
2020-01-27 22:00:00,3129.3333333333335
2020-01-27 23:00:00,2252.6666666666665
2020-01-28 00:00:00,1478.3333333333333
2020-01-28 01:00:00,907.3333333333334
2020-01-28 02:00:00,764.3333333333334
2020-01-28 03:00:00,849.6666666666666
2020-01-28 04:00:00,1556.0
2020-01-28 05:00:00,3876.3333333333335
2020-01-28 06:00:00,6114.333333333333
2020-01-28 07:00:00,6346.666666666667
2020-01-28 08:00:00,6153.666666666667
2020-01-28 09:00:00,6024.666666666667
2020-01-28 10:00:00,6101.0
2020-01-28 11:00:00,5985.666666666667
2020-01-28 12:00:00,6317.0
2020-01-28 13:00:00,6316.333333333333
2020-01-28 14:00:00,6594.0
2020-01-28 15:00:00,6914.666666666667
2020-01-28 16:00:00,6833.0
2020-01-28 17:00:00,6629.333333333333
2020-01-28 18:00:00,6626.333333333333
2020-01-28 19:00:00,5847.0
2020-01-28 20:00:00,4953.333333333333
2020-01-28 21:00:00,4033.3333333333335
2020-01-28 22:00:00,3336.0
2020-01-28 23:00:00,2463.0
2020-01-29 00:00:00,1520.3333333333333
2020-01-29 01:00:00,991.6666666666666
2020-01-29 02:00:00,783.3333333333334
2020-01-29 03:00:00,905.3333333333334
2020-01-29 04:00:00,1572.6666666666667
2020-01-29 05:00:00,3973.6666666666665
2020-01-29 06:00:00,6271.0
2020-01-29 07:00:00,7030.333333333333
2020-01-29 08:00:00,6449.666666666667
2020-01-29 09:00:00,6219.0
2020-01-29 10:00:00,6251.0
2020-01-29 11:00:00,6259.0
2020-01-29 12:00:00,6554.333333333333
2020-01-29 13:00:00,6658.0
2020-01-29 14:00:00,6762.333333333333
2020-01-29 15:00:00,7065.0
2020-01-29 16:00:00,7196.666666666667
2020-01-29 17:00:00,6585.0
2020-01-29 18:00:00,6213.333333333333
2020-01-29 19:00:00,5929.666666666667
2020-01-29 20:00:00,4988.333333333333
2020-01-29 21:00:00,4248.333333333333
2020-01-29 22:00:00,3398.3333333333335
